seed,basin,unconstrained_nse,same_checkpoint_projected_nse,feasible_retrained_nse,same_checkpoint_nse_loss,eligible_recovery_case,recovery_fraction,paired_nse_gap_unconstrained_minus_feasible,unconstrained_kge,feasible_retrained_kge,paired_kge_gap_unconstrained_minus_feasible,unconstrained_rmse_mm_day,feasible_retrained_rmse_mm_day,unconstrained_bias_ratio,feasible_retrained_bias_ratio
11,09047700,0.7486089468002319,-4.492927551269531,0.7761913537979126,5.241536498069763,True,1.0052622750996465,-0.027582406997680664,0.8576202979335832,0.850190290849643,0.007430007083940149,0.36320528388023376,0.3427012860774994,1.0599608421325684,1.082721471786499
11,09404450,0.11968344449996948,-7.14809513092041,0.13826799392700195,7.26777857542038,True,1.0025571155249398,-0.01858454942703247,0.5621033328365193,0.5637369314484976,-0.0016335986119783152,0.20904240012168884,0.20682404935359955,1.124362587928772,1.069084882736206
11,09513780,0.5434142351150513,0.2745342254638672,0.4780324697494507,0.2688800096511841,True,0.7568366445299528,0.06538176536560059,0.5534246405257854,0.5274623089957402,0.025962331530045235,1.2076820135116577,1.2912583351135254,1.2679141759872437,1.356433391571045
11,10259000,0.7191619277000427,0.5435124039649963,0.7928450107574463,0.1756495237350464,True,1.4194892276995226,-0.07368308305740356,0.6791996465414574,0.6863117850044462,-0.0071121384629888595,0.34505876898765564,0.29635533690452576,1.2460052967071533,1.1592381000518799
11,11151300,0.31481820344924927,-6.389606952667236,-0.026447415351867676,6.704425156116486,True,0.9490984520142225,0.34126561880111694,0.20617748263226854,-0.3619739221653129,0.5681514047975814,0.18343161046504974,0.2245120257139206,1.7225722074508667,2.288292646408081
11,11230500,0.7531279921531677,0.7381282448768616,0.7804452180862427,0.014999747276306152,False,,-0.02731722593307495,0.7825460535402193,0.8579788955195566,-0.0754328419793373,1.2796084880828857,1.2067370414733887,1.1002222299575806,1.0921047925949097
11,11475560,0.7554240226745605,0.7599342465400696,0.7489853501319885,-0.004510223865509033,False,,0.0064386725425720215,0.6264524938398075,0.6533998281307574,-0.026947334290949865,3.8578684329986572,3.9083194732666016,0.82561856508255,0.8805158734321594
11,11522500,0.7866224050521851,0.7591180801391602,0.762583315372467,0.027504324913024902,False,,0.024039089679718018,0.7315820059714325,0.6974658454755114,0.034116160495921144,1.3449276685714722,1.418665885925293,0.8582099080085754,0.837441086769104
11,12035000,0.9213612675666809,0.9079745411872864,0.9234045147895813,0.013386726379394531,False,,-0.0020432472229003906,0.8539829396843525,0.862295043581397,-0.00831210389704451,2.4297935962677,2.398020029067993,0.8965110778808594,0.9033966660499573
11,12092000,0.7148772478103638,0.7209838628768921,0.7137050628662109,-0.00610661506652832,False,,0.001172184944152832,0.6547458441642969,0.7003066678744261,-0.04556082371012915,2.3266022205352783,2.3313798904418945,0.918627142906189,0.8649060726165771
