seed,basin,nse_unconstrained_original,nse_unconstrained_fixed_reachable,nse_feasible_retrained,kge_unconstrained_original,kge_feasible_retrained,rmse_unconstrained_original_mm_day,rmse_feasible_retrained_mm_day,bias_ratio_unconstrained_original,bias_ratio_feasible_retrained,transfer_gap_nse,same_checkpoint_penalty_nse,recovery_fraction,high_skill_unconstrained_original,recovery_eligible,transfer_gap_within_0_10,recovery_at_least_0_80,feasible_retrained_beats_fixed_projection
11,01187300,0.6305160522460938,0.47834354639053345,0.5967305898666382,0.5144957953766707,0.5564976704748015,2.3479177951812744,2.452916145324707,1.4217033386230469,0.9917086362838745,0.033785462379455566,0.1521725058555603,0.7779791941421784,True,True,True,False,True
11,01195100,0.5858133435249329,0.15950512886047363,0.6386901140213013,0.45365957575987625,0.6049185540168139,1.7956593036651611,1.6771265268325806,1.5164180994033813,1.2028697729110718,-0.05287677049636841,0.42630821466445923,1.124034134641264,True,True,True,True,True
11,01333000,0.32241153717041016,0.09701651334762573,0.4687952995300293,0.5923642793899137,0.6929317875232173,2.293748617172241,2.0309243202209473,1.2452185153961182,0.9964904189109802,-0.14638376235961914,0.22539502382278442,1.6494542775474605,False,True,True,True,True
11,01350000,0.6916072368621826,0.562915563583374,0.6130281686782837,0.7370372036095743,0.6743214077892308,2.226006031036377,2.493525981903076,1.1179840564727783,0.9129601120948792,0.07857906818389893,0.1286916732788086,0.3894005246659701,True,True,True,False,True
11,01350080,0.47969532012939453,-0.09895431995391846,0.5027958154678345,0.5700334183324129,0.7273241013706984,1.881009817123413,1.838779091835022,1.3598709106445312,1.1280145645141602,-0.02310049533843994,0.578649640083313,1.0399213854779448,False,True,True,True,True
11,01350140,0.5359668731689453,0.1500440239906311,0.46224910020828247,0.6913606317195412,0.6405975708751004,2.1877403259277344,2.3551135063171387,1.124008297920227,1.1584142446517944,0.07371777296066284,0.3859228491783142,0.8089831345368156,True,True,True,True,True
11,01365000,0.6688199043273926,0.548040509223938,0.5666477680206299,0.8122396814744157,0.7280613539586924,2.2720963954925537,2.599053382873535,0.9457836747169495,0.8335958123207092,0.1021721363067627,0.12077939510345459,0.15405987735535265,True,True,False,False,True
11,01411300,-5.471555709838867,-7.72634220123291,-1.1662354469299316,-1.1057938608076068,-0.0574544155764638,2.6500532627105713,1.533215045928955,2.0944314002990723,1.0181761980056763,-4.3053202629089355,2.254786491394043,2.909413720253012,False,True,True,True,True
11,01413500,0.5842533111572266,0.16082537174224854,0.4762226939201355,0.7598589019071644,0.7425447658017759,1.8330315351486206,2.057447910308838,1.1209490299224854,0.947162926197052,0.10803061723709106,0.423427939414978,0.7448665825255893,True,True,False,False,True
11,01414500,0.5532452464103699,0.20611709356307983,0.430571973323822,0.749881730123725,0.7206944830574917,2.1463921070098877,2.4232258796691895,1.1250648498535156,1.0422025918960571,0.12267327308654785,0.34712815284729004,0.6466052318709087,True,True,False,False,True
11,01415000,0.5439510345458984,0.08563756942749023,0.4790862798690796,0.7605957285056751,0.7463659326775924,1.839213252067566,1.9656637907028198,1.0881620645523071,0.9763841032981873,0.06486475467681885,0.4583134651184082,0.858470763759776,True,True,True,True,True
