seed,basin,negative_storage_test_day_fraction,material_negative_storage
29,09107000,0.6215772179627601,True
29,09210500,0.865553121577218,True
29,09223000,0.7869660460021906,True
29,09306242,0.9780941949616648,True
29,09312600,0.9605695509309967,True
29,09352900,0.9222343921139102,True
29,09378170,0.4600219058050383,True
29,09386900,0.6911281489594743,True
29,09430600,0.9600219058050383,True
29,09447800,0.9986308871851041,True
29,09484600,0.9978094194961665,True
29,09492400,0.6755202628696605,True
29,09494000,0.6360898138006572,True
29,09497980,0.3592552026286966,True
29,09505350,0.8488499452354874,True
29,09505800,0.8075027382256298,True
29,09508300,0.4712486308871851,True
29,09510200,0.5038335158817087,True
29,09512280,0.9805585980284776,True
29,10234500,0.421960569550931,True
29,10244950,0.9597480832420592,True
29,10336645,0.09364731653888281,True
29,10336660,0.0030120481927710845,False
29,10343500,0.01588170865279299,True
29,12010000,0.9997261774370209,True
29,12013500,1.0,True
29,12020000,0.5900876232201533,True
29,12025700,0.9989047097480832,True
29,12040500,1.0,True
29,12041200,1.0,True
29,12048000,0.25355969331872946,True
29,12054000,0.35870755750273825,True
29,12056500,1.0,True
29,12073500,0.9416757940854327,True
29,12082500,0.7560240963855421,True
29,12114500,1.0,True
29,12115000,1.0,True
29,12117000,0.9978094194961665,True
29,12143600,1.0,True
29,12144000,0.9937020810514786,True
29,12145500,0.901697699890471,True
29,12147500,1.0,True
29,12167000,0.7472617743702081,True
29,12175500,0.1851040525739321,True
29,12178100,0.8307776560788609,True
29,12186000,0.473986856516977,True
29,12189500,0.35186199342825847,True
29,12375900,0.7313800657174151,True
29,12377150,0.14978094194961664,True
29,12381400,0.634446878422782,True
29,12390700,0.9846659364731654,True
29,12447390,0.5249178532311063,True
29,12451000,0.04737130339539978,True
29,12488500,0.1254107338444688,True
29,13011500,0.04901423877327492,True
29,13011900,0.08023001095290253,True
29,13018300,0.4123767798466594,True
29,13023000,0.49561883899233294,True
29,13161500,0.7990142387732749,True
29,13235000,0.12951807228915663,True
29,13240000,0.10460021905805038,True
29,13313000,0.28696604600219056,True
29,13331500,0.24123767798466594,True
29,14020000,0.45071193866374587,True
29,14096850,0.005750273822562979,False
29,14137000,0.8745892661555312,True
29,14138800,0.9646768893756845,True
29,14138900,1.0,True
29,14139800,1.0,True
29,14141500,1.0,True
29,14154500,0.7839539978094195,True
29,14158790,1.0,True
29,14166500,0.8674698795180723,True
29,14182500,0.9969879518072289,True
29,14185000,0.9874041621029573,True
29,14185900,1.0,True
29,14187000,0.9931544359255202,True
29,14216500,1.0,True
29,14222500,0.7902519167579408,True
29,14236200,0.9843921139101862,True
29,14301000,0.9997261774370209,True
29,14303200,1.0,True
29,14305500,0.9764512595837898,True
29,14306340,1.0,True
29,14306500,1.0,True
29,14308990,0.49589266155531214,True
29,14309500,1.0,True
29,14316700,0.5988499452354874,True
29,14325000,1.0,True
29,14362250,0.7179627601314348,True
29,14400000,0.9860350492880613,True
29,11124500,0.5347754654983571,True
29,11141280,0.9438663745892661,True
29,11143000,0.566538882803943,True
29,11148900,0.8964950711938664,True
29,11176400,0.452354874041621,True
29,11237500,0.05230010952902519,True
29,11264500,0.001095290251916758,False
29,11266500,0.0013691128148959474,False
29,11284400,0.46686746987951805,True
29,11381500,0.029025191675794086,True
29,11451100,0.645947426067908,True
29,11468500,0.8776013143483024,True
29,11473900,0.5128696604600219,True
29,11476600,0.9871303395399781,True
29,11478500,0.848302300109529,True
29,11480390,0.5777656078860898,True
29,11481200,0.8244797371303395,True
29,11482500,0.7305585980284776,True
29,11523200,0.2795728368017525,True
29,11528700,0.621303395399781,True
29,11532500,0.6511500547645126,True
47,01022500,0.49890470974808326,True
47,01031500,0.8650054764512596,True
47,01047000,0.42798466593647316,True
47,01052500,0.9367469879518072,True
47,01054200,0.5019167579408543,True
47,01055000,0.43099671412924423,True
47,01057000,0.42305585980284777,True
47,01073000,0.7565717415115005,True
47,01078000,0.4997261774370208,True
47,01123000,0.9945235487404163,True
47,01134500,0.9359255202628697,True
47,01137500,0.5298466593647316,True
47,01139000,0.8696604600219058,True
47,01139800,0.5640744797371303,True
47,01142500,0.7491785323110625,True
47,01144000,0.8444687842278203,True
47,01162500,0.971248630887185,True
47,01169000,0.9487951807228916,True
47,01170100,0.8548740416210295,True
47,01181000,0.9383899233296824,True
47,01187300,0.6889375684556407,True
47,01195100,0.9928806133625411,True
47,04296000,0.6128148959474261,True
47,01333000,0.8529572836801752,True
47,01350000,0.9761774370208105,True
47,01350080,0.9704271631982475,True
47,01350140,1.0,True
47,01365000,1.0,True
47,01411300,1.0,True
47,01413500,1.0,True
47,01414500,1.0,True
47,01415000,1.0,True
47,01423000,0.9482475355969332,True
47,01435000,1.0,True
47,01439500,0.9868565169769989,True
47,01440000,0.8387185104052574,True
47,01440400,0.976998904709748,True
47,01451800,1.0,True
47,01466500,1.0,True
47,01484100,0.9945235487404163,True
47,01487000,0.9622124863088719,True
47,01491000,0.9663198247535597,True
47,01510000,0.9671412924424972,True
47,01516500,0.885815991237678,True
47,01518862,0.9537239868565169,True
47,01532000,0.9487951807228916,True
47,01539000,0.9600219058050383,True
47,01542810,0.9742606790799562,True
47,01543000,0.9794633077765608,True
47,01543500,0.9945235487404163,True
47,01544500,0.9849397590361446,True
47,01545600,0.988499452354874,True
47,01547700,0.9767250821467689,True
47,01548500,0.9707009857612268,True
47,01549500,0.9112814895947426,True
47,01550000,0.9457831325301205,True
47,01552000,0.9750821467688937,True
47,01552500,0.9715224534501643,True
47,01557500,0.96960569550931,True
47,01567500,0.6073384446878423,True
47,01568000,0.803395399780942,True
47,01580000,0.744249726177437,True
47,01583500,0.6481380065717415,True
47,01586610,0.6404709748083242,True
47,01591400,0.6911281489594743,True
47,01594950,0.9893209200438116,True
47,01596500,0.9731653888280394,True
47,01605500,0.7144030668127054,True
47,01606500,0.9222343921139102,True
47,01632000,0.9816538882803943,True
47,01632900,0.828039430449069,True
47,01634500,0.9570098576122672,True
47,01638480,0.6267798466593647,True
47,01639500,0.9537239868565169,True
47,01644000,0.6193866374589266,True
47,01664000,0.9570098576122672,True
47,01666500,0.920591456736035,True
47,01667500,0.6161007667031764,True
47,01669000,0.9939759036144579,True
47,01669520,0.994249726177437,True
47,02011400,0.8995071193866374,True
47,02013000,0.984118291347207,True
47,02014000,0.9717962760131434,True
47,02015700,0.8877327491785323,True
47,02016000,0.9704271631982475,True
47,02017500,0.7845016429353778,True
47,02018000,0.9509857612267251,True
47,02027000,0.8168127053669222,True
47,02027500,0.9003285870755751,True
47,02028500,0.952354874041621,True
47,02038850,0.9989047097480832,True
47,02046000,0.9216867469879518,True
47,02051500,0.8836254107338445,True
47,02053200,0.9953450164293538,True
47,02053800,0.7163198247535597,True
47,02055100,0.9539978094194962,True
47,02056900,0.8964950711938664,True
47,02059500,0.835158817086528,True
47,02064000,0.9304490690032858,True
47,02065500,0.8704819277108434,True
47,02069700,0.994249726177437,True
47,02070000,0.9507119386637459,True
47,02074500,0.9671412924424972,True
47,02077200,0.8211938663745892,True
47,02081500,0.9238773274917853,True
47,02082950,0.9613910186199343,True
47,02092500,0.9611171960569551,True
47,02096846,0.9953450164293538,True
47,02102908,0.9986308871851041,True
47,02108000,0.9860350492880613,True
47,02111180,0.971248630887185,True
47,02111500,0.97973713033954,True
47,02112120,0.9501642935377875,True
47,02112360,0.9707009857612268,True
47,02118500,0.9616648411829135,True
47,02125000,1.0,True
47,02128000,0.9980832420591457,True
47,02137727,0.9668674698795181,True
47,02140991,0.947973713033954,True
47,02143000,0.9901423877327492,True
47,02143040,0.9874041621029573,True
47,02149000,0.9830230010952903,True
47,02152100,0.9947973713033954,True
47,02177000,0.9819277108433735,True
47,02178400,0.9654983570646222,True
47,02193340,0.9750821467688937,True
47,02196000,0.910460021905805,True
47,02198100,0.9939759036144579,True
47,02202600,0.9978094194961665,True
47,02212600,1.0,True
47,02215100,0.7113910186199343,True
47,02216180,1.0,True
47,02221525,0.9964403066812705,True
47,02231000,1.0,True
47,02245500,1.0,True
47,02246000,1.0,True
47,02296500,1.0,True
47,02297155,1.0,True
47,02297310,1.0,True
47,02298123,1.0,True
47,02298608,1.0,True
47,02299950,1.0,True
47,02342933,0.9978094194961665,True
47,02349900,0.7683461117196057,True
47,02350900,0.9989047097480832,True
47,02361000,1.0,True
47,02369800,0.9874041621029573,True
47,02371500,0.9994523548740416,True
47,02372250,0.9997261774370209,True
47,02374500,0.9846659364731654,True
47,02381600,0.9991785323110625,True
47,02384540,1.0,True
47,02395120,1.0,True
47,02415000,0.8600766703176341,True
47,02427250,0.9953450164293538,True
47,02430085,0.9767250821467689,True
47,02450250,1.0,True
47,02464000,0.9748083242059146,True
47,02464360,0.9715224534501643,True
47,02465493,0.9868565169769989,True
47,02469800,0.9923329682365827,True
47,02472000,1.0,True
47,02472500,1.0,True
47,02479155,1.0,True
47,02479300,0.9879518072289156,True
47,02479560,0.988499452354874,True
47,02481000,1.0,True
47,02481510,1.0,True
47,04015330,0.817907995618839,True
47,04027000,0.9326396495071194,True
47,04040500,0.9657721796276013,True
47,04043050,0.40936473165388826,True
47,04045500,1.0,True
47,04057510,1.0,True
47,04057800,0.8529572836801752,True
47,04059500,0.7322015334063526,True
47,04063700,0.7647864184008762,True
47,04074950,0.4411281489594743,True
47,04105700,0.8376232201533407,True
47,04115265,1.0,True
47,04122200,0.9912376779846659,True
47,04122500,0.9983570646221248,True
47,04127918,0.6585432639649507,True
47,04127997,0.6180175246440307,True
47,04161580,0.9956188389923329,True
47,04185000,0.5569550930996714,True
47,04196800,1.0,True
47,04197100,1.0,True
47,04197170,1.0,True
47,04213000,0.9816538882803943,True
47,04213075,0.9660460021905805,True
47,04216418,0.9742606790799562,True
47,04221000,0.9490690032858707,True
47,04224775,0.9764512595837898,True
47,04233000,0.9775465498357064,True
47,04256000,0.8326944140197152,True
47,03010655,0.9449616648411829,True
47,03011800,0.9570098576122672,True
47,03015500,0.9550930996714129,True
47,03021350,0.9611171960569551,True
47,03026500,0.9731653888280394,True
47,03028000,0.9756297918948521,True
47,03049000,1.0,True
47,03049800,1.0,True
47,03050000,1.0,True
47,03069500,0.9745345016429354,True
47,03070500,0.9874041621029573,True
47,03076600,1.0,True
47,03078000,0.994249726177437,True
47,03140000,0.7015334063526835,True
47,03144000,0.9726177437020811,True
47,03170000,0.6886637458926615,True
47,03173000,0.7245345016429354,True
47,03180500,1.0,True
47,03182500,0.9561883899233297,True
47,03186500,1.0,True
47,03237280,0.9983570646221248,True
47,03237500,0.6842825848849945,True
47,03238500,0.9646768893756845,True
47,03241500,0.9906900328587076,True
47,03280700,0.9920591456736035,True
47,03281500,1.0,True
47,03285000,1.0,True
47,03291780,1.0,True
47,03338780,1.0,True
47,03340800,0.9786418400876232,True
47,03346000,1.0,True
47,03366500,0.9830230010952903,True
47,03368000,1.0,True
47,03384450,0.9950711938663745,True
47,03439000,0.9121029572836802,True
47,03456500,0.9515334063526835,True
47,03460000,0.5878970427163198,True
47,03463300,0.7458926615553122,True
47,03471500,0.6139101861993428,True
47,03473000,0.6347207009857613,True
47,03479000,0.9745345016429354,True
47,03488000,0.7691675794085433,True
47,03498500,0.9997261774370209,True
47,03500000,0.91894852135816,True
47,03500240,0.9485213581599123,True
47,03504000,0.9846659364731654,True
47,03574500,1.0,True
47,03592718,0.9592004381161008,True
47,03604000,0.9701533406352684,True
47,05291000,0.9961664841182913,True
47,05362000,0.9928806133625411,True
47,05393500,0.994249726177437,True
47,05399500,0.9789156626506024,True
47,05408000,0.7929901423877328,True
47,05413500,0.9345564074479737,True
47,05414000,0.8989594742606791,True
47,05444000,1.0,True
47,05454000,1.0,True
47,05458000,0.9991785323110625,True
47,05466500,1.0,True
47,05487980,0.6169222343921139,True
47,05488200,0.7847754654983571,True
47,05489000,0.7612267250821467,True
47,05495000,0.9208652792990142,True
47,05495500,1.0,True
47,05501000,1.0,True
47,05503800,1.0,True
47,05507600,1.0,True
47,05508805,1.0,True
47,05525500,1.0,True
47,05556500,1.0,True
47,05584500,1.0,True
47,05591550,1.0,True
47,05592050,1.0,True
47,05592575,1.0,True
47,05593575,1.0,True
47,05593900,1.0,True
47,05595730,1.0,True
47,07291000,1.0,True
47,07359610,0.93921139101862,True
47,07362100,1.0,True
47,07362587,1.0,True
47,07375000,0.9926067907995619,True
47,08013000,1.0,True
47,08014500,0.9909638554216867,True
47,05057200,1.0,True
47,05120500,0.9871303395399781,True
47,06221400,0.8072289156626506,True
47,06224000,0.9616648411829135,True
47,06278300,0.6467688937568455,True
47,06289000,0.9901423877327492,True
47,06311000,0.7970974808324206,True
47,06332515,0.9994523548740416,True
47,06339100,0.962486308871851,True
47,06344600,0.9989047097480832,True
47,06352000,0.9956188389923329,True
47,06404000,0.869934282584885,True
47,06406000,0.9997261774370209,True
47,06409000,0.5900876232201533,True
47,06431500,0.9027929901423878,True
47,06440200,1.0,True
47,06447500,0.5150602409638554,True
47,06470800,0.9893209200438116,True
47,06477500,0.8173603504928806,True
47,06479215,0.9920591456736035,True
47,06601000,0.589539978094195,True
47,06614800,0.34008762322015335,True
47,06622700,0.261500547645126,True
47,06623800,0.0624315443592552,True
47,06632400,0.15224534501642936,True
47,06746095,0.10405257393209201,True
47,06803510,1.0,True
47,06803530,1.0,True
47,06814000,0.9356516976998904,True
47,06847900,1.0,True
47,06853800,1.0,True
47,06876700,1.0,True
47,06878000,1.0,True
47,06879650,1.0,True
47,06885500,0.933461117196057,True
47,06888500,1.0,True
47,06889200,0.9824753559693319,True
47,06889500,0.9991785323110625,True
47,06892000,0.9167579408543264,True
47,06903400,0.9983570646221248,True
47,06906800,1.0,True
47,06910800,1.0,True
47,06911900,1.0,True
47,06917000,0.9997261774370209,True
47,06918460,0.9994523548740416,True
47,06919500,0.6801752464403067,True
47,06921070,0.9989047097480832,True
47,06921200,1.0,True
47,07057500,0.9822015334063526,True
47,07060710,0.9961664841182913,True
47,07066000,0.9997261774370209,True
47,07083000,0.3617196056955093,True
47,07142300,0.6536144578313253,True
47,07145700,1.0,True
47,07167500,1.0,True
47,07180500,1.0,True
47,07184000,1.0,True
47,07195800,1.0,True
47,07196900,0.8181818181818182,True
47,07197000,0.9151150054764513,True
47,07261000,0.8332420591456736,True
47,07263295,1.0,True
47,07299670,1.0,True
47,07301410,0.9926067907995619,True
47,07315200,1.0,True
47,07315700,0.7100219058050383,True
47,07335700,1.0,True
47,07340300,1.0,True
47,07346045,0.9964403066812705,True
47,08023080,1.0,True
47,08050800,1.0,True
47,08066200,1.0,True
47,08066300,0.9931544359255202,True
47,08070000,0.9920591456736035,True
47,08070200,0.9926067907995619,True
47,08082700,1.0,True
47,08086212,1.0,True
47,08086290,1.0,True
47,08101000,1.0,True
47,08103900,1.0,True
47,08104900,1.0,True
47,08109700,0.641566265060241,True
47,08150800,1.0,True
47,08158700,1.0,True
47,08164300,1.0,True
47,08164600,1.0,True
47,08165300,1.0,True
47,08171300,1.0,True
47,08175000,0.9403066812705367,True
47,08176900,0.8039430449069004,True
47,08178880,1.0,True
47,08189500,0.9665936473165389,True
47,08190000,1.0,True
47,08194200,1.0,True
47,08195000,1.0,True
47,08196000,1.0,True
47,08198500,1.0,True
47,08200000,1.0,True
47,08202700,1.0,True
47,08267500,0.9893209200438116,True
47,08269000,0.9066265060240963,True
47,08271000,0.8726725082146769,True
47,08324000,0.8663745892661555,True
47,08377900,0.4351040525739321,True
47,08378500,0.6278751369112815,True
47,08380500,0.9953450164293538,True
47,09035800,0.42825848849945236,True
47,09035900,0.44359255202628695,True
47,09065500,0.5295728368017525,True
47,09066000,0.28203723986856516,True
47,09066200,0.4063526834611172,True
47,09066300,0.07858707557502738,True
47,09081600,0.5314895947426068,True
47,09107000,0.3940306681270537,True
47,09210500,0.7710843373493976,True
47,09223000,0.7888828039430449,True
47,09306242,1.0,True
47,09312600,0.9835706462212487,True
47,09352900,0.3885542168674699,True
47,09378170,0.7642387732749178,True
47,09386900,1.0,True
47,09430600,0.9989047097480832,True
47,09447800,1.0,True
47,09484600,1.0,True
47,09492400,0.3614457831325301,True
47,09494000,0.9550930996714129,True
47,09497980,0.9937020810514786,True
47,09505350,0.9926067907995619,True
47,09505800,0.9778203723986857,True
47,09508300,1.0,True
47,09510200,1.0,True
47,09512280,1.0,True
47,10234500,0.5284775465498357,True
47,10244950,0.9123767798466593,True
47,10336645,0.039978094194961664,True
47,10336660,0.007667031763417305,False
47,10343500,0.006024096385542169,False
47,12010000,1.0,True
47,12013500,1.0,True
47,12020000,0.9553669222343921,True
47,12025700,1.0,True
47,12040500,1.0,True
47,12041200,1.0,True
47,12048000,0.18756845564074479,True
47,12054000,0.8973165388828039,True
47,12056500,1.0,True
47,12073500,1.0,True
47,12082500,0.7105695509309967,True
47,12114500,0.7278203723986857,True
47,12115000,0.6024096385542169,True
47,12117000,0.5936473165388828,True
47,12143600,0.4356516976998905,True
47,12144000,0.36281489594742605,True
47,12145500,0.9994523548740416,True
47,12147500,0.8261226725082147,True
47,12167000,0.5501095290251917,True
47,12175500,0.3650054764512596,True
47,12178100,0.6076122672508215,True
47,12186000,0.49726177437020813,True
47,12189500,0.5796823658269441,True
47,12375900,0.11774370208105148,True
47,12377150,0.09446878422782037,True
47,12381400,0.14403066812705367,True
47,12390700,0.6845564074479737,True
47,12447390,0.07311062431544359,True
47,12451000,0.17305585980284777,True
47,12488500,0.8606243154435925,True
47,13011500,0.03669222343921139,True
47,13011900,0.04134720700985761,True
47,13018300,0.8055859802847755,True
47,13023000,0.24890470974808324,True
47,13161500,0.8910186199342826,True
47,13235000,0.3546002190580504,True
47,13240000,0.3702081051478642,True
47,13313000,0.17332968236582694,True
47,13331500,0.589539978094195,True
47,14020000,1.0,True
47,14096850,0.05750273822562979,True
47,14137000,0.9983570646221248,True
47,14138800,1.0,True
47,14138900,1.0,True
47,14139800,1.0,True
47,14141500,1.0,True
47,14154500,1.0,True
47,14158790,1.0,True
47,14166500,1.0,True
47,14182500,1.0,True
47,14185000,1.0,True
47,14185900,1.0,True
47,14187000,1.0,True
47,14216500,0.7897042716319824,True
47,14222500,1.0,True
47,14236200,1.0,True
47,14301000,1.0,True
47,14303200,1.0,True
47,14305500,1.0,True
47,14306340,1.0,True
47,14306500,1.0,True
47,14308990,1.0,True
47,14309500,1.0,True
47,14316700,0.9652245345016429,True
47,14325000,1.0,True
47,14362250,1.0,True
47,14400000,1.0,True
47,11124500,1.0,True
47,11141280,1.0,True
47,11143000,0.5013691128148959,True
47,11148900,0.9991785323110625,True
47,11176400,1.0,True
47,11237500,0.1664841182913472,True
47,11264500,0.07174151150054764,True
47,11266500,0.08953997809419496,True
47,11284400,1.0,True
47,11381500,0.4923329682365827,True
47,11451100,1.0,True
47,11468500,1.0,True
47,11473900,0.36938663745892664,True
47,11476600,1.0,True
47,11478500,1.0,True
47,11480390,1.0,True
47,11481200,1.0,True
47,11482500,1.0,True
47,11523200,0.5087623220153341,True
47,11528700,0.7845016429353778,True
47,11532500,1.0,True
