seed,basin,original_nse,ordered_feasible_nse,paired_nse_decline,nse_declines
47,02427250,0.6296836137771606,0.016048729419708252,0.6136348843574524,True
47,02450250,0.5731163024902344,0.12703466415405273,0.44608163833618164,True
47,02464000,0.7023894786834717,-0.07189226150512695,0.7742817401885986,True
47,02464360,0.5882519483566284,-1.0155258178710938,1.6037777662277222,True
47,02469800,0.6116172075271606,-0.48084747791290283,1.0924646854400635,True
47,02479155,0.6693816781044006,-0.4277576208114624,1.097139298915863,True
47,02481000,0.63987135887146,0.04480850696563721,0.5950628519058228,True
47,02481510,0.5286462306976318,-0.8919445276260376,1.4205907583236694,True
47,04197170,0.6846432685852051,0.12568038702011108,0.558962881565094,True
47,04216418,0.5882008671760559,-0.200239896774292,0.7884407639503479,True
47,04221000,0.6134589910507202,-0.48443007469177246,1.0978890657424927,True
47,04224775,0.5623746514320374,-0.5420764684677124,1.1044511198997498,True
47,04233000,0.6319057941436768,-0.5636276006698608,1.1955333948135376,True
47,03011800,0.5924402475357056,0.11788994073867798,0.4745503067970276,True
47,03015500,0.5158475637435913,0.03338879346847534,0.48245877027511597,True
47,03026500,0.5224989652633667,-0.017648816108703613,0.5401477813720703,True
47,03049000,0.5229887962341309,-0.33780646324157715,0.860795259475708,True
47,03050000,0.6013363599777222,0.20207345485687256,0.3992629051208496,True
47,03069500,0.6394272446632385,0.43089717626571655,0.20853006839752197,True
47,03070500,0.5613908171653748,0.2836803197860718,0.277710497379303,True
47,03076600,0.5393710136413574,-0.16348564624786377,0.7028566598892212,True
47,03078000,0.5266449451446533,0.029075562953948975,0.49756938219070435,True
47,03140000,0.5927481651306152,-0.23389172554016113,0.8266398906707764,True
47,03144000,0.5888316035270691,0.02714163064956665,0.5616899728775024,True
47,03173000,0.6088035106658936,-0.9772868156433105,1.586090326309204,True
47,03180500,0.6807491779327393,0.22859716415405273,0.4521520137786865,True
47,03182500,0.6222772598266602,0.1855335831642151,0.43674367666244507,True
47,03186500,0.6480154395103455,0.4412045478820801,0.20681089162826538,True
47,03237500,0.6317895650863647,0.30696648359298706,0.3248230814933777,True
47,03238500,0.6272619962692261,0.442963182926178,0.1842988133430481,True
47,03241500,0.718235194683075,-1.1286284923553467,1.8468636870384216,True
47,03285000,0.5803496837615967,0.3066502809524536,0.27369940280914307,True
47,03338780,0.5566627383232117,-1.1752984523773193,1.731961190700531,True
47,03340800,0.6673635244369507,-0.48945558071136475,1.1568191051483154,True
47,03366500,0.6854419708251953,0.2517358660697937,0.4337061047554016,True
47,03456500,0.5952005982398987,0.4473033547401428,0.14789724349975586,True
47,03463300,0.564447820186615,0.6265966892242432,-0.062148869037628174,False
47,03479000,0.5296459197998047,0.28161710500717163,0.24802881479263306,True
47,03488000,0.6214929819107056,-0.3045424222946167,0.9260354042053223,True
47,03498500,0.5339994430541992,-0.12609636783599854,0.6600958108901978,True
47,03604000,0.6126915812492371,0.23991382122039795,0.3727777600288391,True
47,05362000,0.5925134420394897,-0.8492567539215088,1.4417701959609985,True
47,05393500,0.5833079814910889,-0.2211693525314331,0.804477334022522,True
47,05454000,0.5850730538368225,-0.7480630874633789,1.3331361413002014,True
47,05487980,0.5837222337722778,-0.12657201290130615,0.710294246673584,True
47,05495500,0.7159677147865295,-0.06597280502319336,0.7819405198097229,True
47,05501000,0.6332439184188843,0.299186646938324,0.3340572714805603,True
47,05503800,0.662803053855896,-0.27137577533721924,0.9341788291931152,True
47,05507600,0.6703428626060486,0.5149116516113281,0.15543121099472046,True
47,05508805,0.5089759826660156,0.47145020961761475,0.03752577304840088,True
47,05556500,0.5395731925964355,-1.816101312637329,2.3556745052337646,True
47,05591550,0.714413583278656,-0.30491387844085693,1.019327461719513,True
47,05592050,0.6857284307479858,-0.34718596935272217,1.032914400100708,True
47,05592575,0.6426988840103149,0.17587316036224365,0.4668257236480713,True
47,05593575,0.7115646600723267,0.33218157291412354,0.3793830871582031,True
47,05595730,0.710026741027832,0.3870353102684021,0.32299143075942993,True
47,07291000,0.5082240104675293,0.06612825393676758,0.4420957565307617,True
47,07362100,0.5199059247970581,-0.3185523748397827,0.8384582996368408,True
47,06311000,0.5001266002655029,0.5315327644348145,-0.03140616416931152,False
47,06622700,0.802691638469696,0.798994243144989,0.0036973953247070312,True
47,06623800,0.7812147736549377,0.790285587310791,-0.009070813655853271,False
47,06918460,0.6016399264335632,-1.5026805400848389,2.104320466518402,True
47,06921070,0.636050820350647,-0.013666272163391113,0.6497170925140381,True
47,07145700,0.5384072065353394,0.13786929845809937,0.40053790807724,True
47,07196900,0.5183089375495911,-0.229073166847229,0.7473821043968201,True
47,07197000,0.5732151865959167,-1.225130558013916,1.7983457446098328,True
47,07261000,0.6699831485748291,0.31350916624069214,0.35647398233413696,True
47,07346045,0.7109622359275818,-2.017268657684326,2.728230893611908,True
47,08066200,0.5479979515075684,-0.8033334016799927,1.351331353187561,True
47,08158700,0.6252020597457886,-1.7443621158599854,2.369564175605774,True
47,08171300,0.6358975172042847,-0.7618507146835327,1.3977482318878174,True
47,09035800,0.7110345363616943,0.3899381160736084,0.32109642028808594,True
47,09035900,0.8035685420036316,0.8329124450683594,-0.029343903064727783,False
47,09066000,0.8532257080078125,0.8312147855758667,0.0220109224319458,True
47,09497980,0.5162786245346069,-2.1031994819641113,2.6194781064987183,True
47,09510200,0.7596208453178406,0.07438153028488159,0.685239315032959,True
47,10336645,0.5177938938140869,0.514624297618866,0.0031695961952209473,True
47,10336660,0.6245713829994202,0.6236840486526489,0.0008873343467712402,True
47,12010000,0.8175104856491089,0.7732521295547485,0.04425835609436035,True
47,12013500,0.8486065864562988,0.7737116813659668,0.07489490509033203,True
47,12025700,0.7445909976959229,0.7144941091537476,0.030096888542175293,True
47,12040500,0.7013061046600342,0.7427060604095459,-0.04139995574951172,False
47,12041200,0.5486797094345093,0.6793011426925659,-0.13062143325805664,False
47,12054000,0.6386164426803589,0.6480163931846619,-0.009399950504302979,False
47,12056500,0.5182499885559082,0.6085569262504578,-0.09030693769454956,False
47,12082500,0.6930335164070129,0.6896977424621582,0.0033357739448547363,True
47,12114500,0.5180754661560059,0.4177970886230469,0.10027837753295898,True
47,12115000,0.6177133321762085,0.5161571502685547,0.10155618190765381,True
47,12117000,0.6099525690078735,0.357536256313324,0.25241631269454956,True
47,12143600,0.6627404689788818,0.6607707142829895,0.001969754695892334,True
47,12144000,0.6195782423019409,0.5945830345153809,0.02499520778656006,True
47,12145500,0.8368738889694214,0.7494281530380249,0.08744573593139648,True
47,12147500,0.7599879503250122,0.747228741645813,0.012759208679199219,True
47,12167000,0.7401995658874512,0.7343277335166931,0.005871832370758057,True
47,12178100,0.6356579065322876,0.7175376415252686,-0.08187973499298096,False
47,12189500,0.6277437806129456,0.7212896347045898,-0.09354585409164429,False
47,12375900,0.602831244468689,0.6045482158660889,-0.0017169713973999023,False
47,12390700,0.6997581720352173,-0.2809619903564453,0.9807201623916626,True
47,12451000,0.7107144594192505,0.7295416593551636,-0.018827199935913086,False
47,13011900,0.8160080313682556,0.7851949334144592,0.030813097953796387,True
47,13240000,0.6298012137413025,0.6362904906272888,-0.006489276885986328,False
47,14137000,0.5984851121902466,0.3029727339744568,0.2955123782157898,True
47,14138800,0.7514830231666565,0.710161566734314,0.04132145643234253,True
47,14138900,0.800082802772522,0.8100784420967102,-0.009995639324188232,False
47,14139800,0.8376970887184143,0.7961277365684509,0.04156935214996338,True
47,14141500,0.7845821976661682,0.6677632331848145,0.11681896448135376,True
47,14154500,0.6812624335289001,0.5023348927497864,0.17892754077911377,True
47,14158790,0.6953040957450867,0.6082836389541626,0.08702045679092407,True
47,14182500,0.7568559646606445,0.7485517263412476,0.008304238319396973,True
47,14185000,0.8312273025512695,0.7437863945960999,0.08744090795516968,True
47,14185900,0.8015787601470947,0.7814800143241882,0.020098745822906494,True
47,14187000,0.7395880222320557,0.6484842896461487,0.09110373258590698,True
47,14216500,0.5030399560928345,0.40913403034210205,0.09390592575073242,True
47,14222500,0.7795587182044983,0.7048873901367188,0.07467132806777954,True
47,14236200,0.8129162788391113,0.765587568283081,0.04732871055603027,True
47,14301000,0.7148986458778381,0.68602454662323,0.028874099254608154,True
47,14303200,0.8244215250015259,0.788944661617279,0.035476863384246826,True
47,14305500,0.8794370889663696,0.8596622943878174,0.019774794578552246,True
47,14306340,0.6321707963943481,0.5849536657333374,0.04721713066101074,True
47,14309500,0.7042775750160217,0.6521282196044922,0.05214935541152954,True
47,14316700,0.6832320690155029,0.5362493991851807,0.14698266983032227,True
47,14325000,0.782198965549469,0.7620190382003784,0.020179927349090576,True
47,14400000,0.6709980964660645,0.650962769985199,0.02003532648086548,True
47,11143000,0.6400216817855835,0.6598660945892334,-0.019844412803649902,False
47,11148900,0.5684723854064941,0.46275806427001953,0.10571432113647461,True
47,11237500,0.5997437834739685,0.5928943753242493,0.006849408149719238,True
47,11264500,0.7837513089179993,0.7746339440345764,0.009117364883422852,True
47,11468500,0.8445713520050049,0.7366912364959717,0.1078801155090332,True
47,11473900,0.5169521570205688,0.5233020782470703,-0.006349921226501465,False
47,11476600,0.7089037895202637,0.6790732145309448,0.029830574989318848,True
47,11478500,0.6795172691345215,0.6595081686973572,0.020009100437164307,True
47,11480390,0.5926028490066528,0.569779634475708,0.022823214530944824,True
47,11481200,0.665501594543457,0.6515710949897766,0.01393049955368042,True
47,11482500,0.7394667267799377,0.6821041107177734,0.05736261606216431,True
47,11528700,0.6400880813598633,0.4221641421318054,0.21792393922805786,True
47,11532500,0.8109256029129028,0.8056761622428894,0.005249440670013428,True
